title,vote_average,vote_count,budget,revenue,imdb_id,id,movie_genres,release_year,Winner,cpi_multiplier,budget_2024,revenue_2024
Get Out,7.621,18291,4500000,255407969,tt5052448,419430,Mystery,2017,No,1.28,5760000.0,326922200.32
Get Out,7.621,18291,4500000,255407969,tt5052448,419430,Thriller,2017,No,1.28,5760000.0,326922200.32
Get Out,7.621,18291,4500000,255407969,tt5052448,419430,Horror,2017,No,1.28,5760000.0,326922200.32
Ghost in the Shell,6.103,8348,110000000,169801921,tt1219827,315837,Science Fiction,2017,No,1.28,140800000.0,217346458.88
Ghost in the Shell,6.103,8348,110000000,169801921,tt1219827,315837,Drama,2017,No,1.28,140800000.0,217346458.88
Ghost in the Shell,6.103,8348,110000000,169801921,tt1219827,315837,Action,2017,No,1.28,140800000.0,217346458.88
Ghostbusters,5.3,6635,144000000,229147509,tt1289401,43074,Action,2016,No,1.31,188640000.0,300183236.79
Ghostbusters,5.3,6635,144000000,229147509,tt1289401,43074,Fantasy,2016,No,1.31,188640000.0,300183236.79
Ghostbusters,5.3,6635,144000000,229147509,tt1289401,43074,Comedy,2016,No,1.31,188640000.0,300183236.79
Ghostbusters: Afterlife,7.3,4942,75000000,204334455,tt4513678,425909,Fantasy,2021,No,1.16,87000000.0,237027967.79999998
Ghostbusters: Afterlife,7.3,4942,75000000,204334455,tt4513678,425909,Comedy,2021,No,1.16,87000000.0,237027967.79999998
Ghostbusters: Afterlife,7.3,4942,75000000,204334455,tt4513678,425909,Adventure,2021,No,1.16,87000000.0,237027967.79999998
Ghostbusters: Afterlife,7.3,4942,75000000,204334455,tt4513678,425909,Science Fiction,2021,No,1.16,87000000.0,237027967.79999998
Ghostbusters: Frozen Empire,6.482,1969,100000000,201967521,tt21235248,967847,Fantasy,2024,No,1.0,100000000.0,201967521.0
Ghostbusters: Frozen Empire,6.482,1969,100000000,201967521,tt21235248,967847,Adventure,2024,No,1.0,100000000.0,201967521.0
Ghostbusters: Frozen Empire,6.482,1969,100000000,201967521,tt21235248,967847,Comedy,2024,No,1.0,100000000.0,201967521.0
Ghosted,6.916,2040,40000000,0,tt15326988,868759,Action,2023,No,1.03,41200000.0,0.0
Ghosted,6.916,2040,40000000,0,tt15326988,868759,Comedy,2023,No,1.03,41200000.0,0.0
Ghosted,6.916,2040,40000000,0,tt15326988,868759,Romance,2023,No,1.03,41200000.0,0.0
Ghostland,7.387,2567,0,0,tt6195094,476299,Horror,2018,No,1.25,0.0,0.0
Ghostland,7.387,2567,0,0,tt6195094,476299,Mystery,2018,No,1.25,0.0,0.0
Ghostland,7.387,2567,0,0,tt6195094,476299,Thriller,2018,No,1.25,0.0,0.0
Gifted,8.0,5790,7000000,40300000,tt4481414,400928,Drama,2017,No,1.28,8960000.0,51584000.0
Gifted,8.0,5790,7000000,40300000,tt4481414,400928,Comedy,2017,No,1.28,8960000.0,51584000.0
Gladiator II,6.653,3991,310000000,462180717,tt9218128,558449,Action,2024,No,1.0,310000000.0,462180717.0
Gladiator II,6.653,3991,310000000,462180717,tt9218128,558449,Adventure,2024,No,1.0,310000000.0,462180717.0
Gladiator II,6.653,3991,310000000,462180717,tt9218128,558449,Drama,2024,No,1.0,310000000.0,462180717.0
Glass,6.664,8837,20000000,246999039,tt6823368,450465,Thriller,2019,No,1.23,24600000.0,303808817.96999997
Glass,6.664,8837,20000000,246999039,tt6823368,450465,Drama,2019,No,1.23,24600000.0,303808817.96999997
Glass,6.664,8837,20000000,246999039,tt6823368,450465,Science Fiction,2019,No,1.23,24600000.0,303808817.96999997
Glass Onion: A Knives Out Mystery,7.037,6179,40000000,15000000,tt11564570,661374,Comedy,2022,No,1.07,42800000.0,16050000.000000002
Glass Onion: A Knives Out Mystery,7.037,6179,40000000,15000000,tt11564570,661374,Crime,2022,No,1.07,42800000.0,16050000.000000002
Glass Onion: A Knives Out Mystery,7.037,6179,40000000,15000000,tt11564570,661374,Mystery,2022,No,1.07,42800000.0,16050000.000000002
Gods of Egypt,5.686,4222,140000000,150680864,tt2404233,205584,Action,2016,No,1.31,183400000.0,197391931.84
Gods of Egypt,5.686,4222,140000000,150680864,tt2404233,205584,Adventure,2016,No,1.31,183400000.0,197391931.84
Gods of Egypt,5.686,4222,140000000,150680864,tt2404233,205584,Fantasy,2016,No,1.31,183400000.0,197391931.84
Godzilla Minus One,7.592,2871,15000000,113676322,tt23289160,940721,Science Fiction,2023,No,1.03,15450000.0,117086611.66
Godzilla Minus One,7.592,2871,15000000,113676322,tt23289160,940721,Horror,2023,No,1.03,15450000.0,117086611.66
Godzilla Minus One,7.592,2871,15000000,113676322,tt23289160,940721,Action,2023,No,1.03,15450000.0,117086611.66
Godzilla vs. Kong,7.558,10373,200000000,470116094,tt5034838,399566,Action,2021,No,1.16,231999999.99999997,545334669.04
Godzilla vs. Kong,7.558,10373,200000000,470116094,tt5034838,399566,Science Fiction,2021,No,1.16,231999999.99999997,545334669.04
Godzilla vs. Kong,7.558,10373,200000000,470116094,tt5034838,399566,Adventure,2021,No,1.16,231999999.99999997,545334669.04
Godzilla x Kong: The New Empire,7.1,4394,150000000,571750016,tt14539740,823464,Action,2024,No,1.0,150000000.0,571750016.0
Godzilla x Kong: The New Empire,7.1,4394,150000000,571750016,tt14539740,823464,Adventure,2024,No,1.0,150000000.0,571750016.0
Godzilla x Kong: The New Empire,7.1,4394,150000000,571750016,tt14539740,823464,Science Fiction,2024,No,1.0,150000000.0,571750016.0
Godzilla: King of the Monsters,6.695,6469,170000000,387300138,tt3741700,373571,Science Fiction,2019,No,1.23,209100000.0,476379169.74
Godzilla: King of the Monsters,6.695,6469,170000000,387300138,tt3741700,373571,Action,2019,No,1.23,209100000.0,476379169.74
Going in Style,6.691,2926,25000000,84618541,tt2568862,353070,Crime,2017,No,1.28,32000000.0,108311732.48
Going in Style,6.691,2926,25000000,84618541,tt2568862,353070,Comedy,2017,No,1.28,32000000.0,108311732.48
Good Time,7.2,2993,2000000,3283369,tt4846232,429200,Crime,2017,No,1.28,2560000.0,4202712.32
Good Time,7.2,2993,2000000,3283369,tt4846232,429200,Thriller,2017,No,1.28,2560000.0,4202712.32
Good Time,7.2,2993,2000000,3283369,tt4846232,429200,Drama,2017,No,1.28,2560000.0,4202712.32
Goosebumps,6.3,3897,58000000,158261424,tt1051904,257445,Adventure,2015,No,1.32,76560000.0,208905079.68
Goosebumps,6.3,3897,58000000,158261424,tt1051904,257445,Horror,2015,No,1.32,76560000.0,208905079.68
Goosebumps,6.3,3897,58000000,158261424,tt1051904,257445,Comedy,2015,No,1.32,76560000.0,208905079.68
Gran Turismo,7.739,3154,60000000,121700000,tt4495098,980489,Adventure,2023,No,1.03,61800000.0,125351000.0
Gran Turismo,7.739,3154,60000000,121700000,tt4495098,980489,Action,2023,No,1.03,61800000.0,125351000.0
Gran Turismo,7.739,3154,60000000,121700000,tt4495098,980489,Drama,2023,No,1.03,61800000.0,125351000.0
Green Book,8.224,12370,23000000,321752656,tt6966692,490132,Drama,2018,Yes,1.25,28750000.0,402190820.0
Green Book,8.224,12370,23000000,321752656,tt6966692,490132,Comedy,2018,Yes,1.25,28750000.0,402190820.0
Green Book,8.224,12370,23000000,321752656,tt6966692,490132,History,2018,Yes,1.25,28750000.0,402190820.0
Green Room,6.726,2838,5000000,3800000,tt4062536,313922,Horror,2016,No,1.31,6550000.0,4978000.0
Green Room,6.726,2838,5000000,3800000,tt4062536,313922,Crime,2016,No,1.31,6550000.0,4978000.0
Green Room,6.726,2838,5000000,3800000,tt4062536,313922,Thriller,2016,No,1.31,6550000.0,4978000.0
Greenland,7.125,4828,34000000,52300000,tt7737786,524047,Action,2020,No,1.21,41140000.0,63283000.0
Greenland,7.125,4828,34000000,52300000,tt7737786,524047,Adventure,2020,No,1.21,41140000.0,63283000.0
Greenland,7.125,4828,34000000,52300000,tt7737786,524047,Thriller,2020,No,1.21,41140000.0,63283000.0
Greenland,7.125,4828,34000000,52300000,tt7737786,524047,Science Fiction,2020,No,1.21,41140000.0,63283000.0
Gretel & Hansel,5.999,1507,5000000,22304357,tt9086228,542224,Horror,2020,No,1.21,6050000.0,26988271.97
Gretel & Hansel,5.999,1507,5000000,22304357,tt9086228,542224,Fantasy,2020,No,1.21,6050000.0,26988271.97
Greyhound,7.417,3151,50300000,0,tt6048922,516486,War,2020,No,1.21,60863000.0,0.0
Greyhound,7.417,3151,50300000,0,tt6048922,516486,Action,2020,No,1.21,60863000.0,0.0
Greyhound,7.417,3151,50300000,0,tt6048922,516486,Drama,2020,No,1.21,60863000.0,0.0
Guardians of the Galaxy Vol. 2,7.611,22403,200000000,863756051,tt3896198,283995,Science Fiction,2017,No,1.28,256000000.0,1105607745.28
Guardians of the Galaxy Vol. 2,7.611,22403,200000000,863756051,tt3896198,283995,Adventure,2017,No,1.28,256000000.0,1105607745.28
Guardians of the Galaxy Vol. 2,7.611,22403,200000000,863756051,tt3896198,283995,Action,2017,No,1.28,256000000.0,1105607745.28
Guardians of the Galaxy Vol. 3,7.932,7783,250000000,845550000,tt6791350,447365,Science Fiction,2023,No,1.03,257500000.0,870916500.0
Guardians of the Galaxy Vol. 3,7.932,7783,250000000,845550000,tt6791350,447365,Adventure,2023,No,1.03,257500000.0,870916500.0
Guardians of the Galaxy Vol. 3,7.932,7783,250000000,845550000,tt6791350,447365,Action,2023,No,1.03,257500000.0,870916500.0
Guardians of the Galaxy Vol. 3,7.932,7783,250000000,845550000,tt6791350,447365,Comedy,2023,No,1.03,257500000.0,870916500.0
Guillermo del Toro's Pinocchio,8.042,3174,35000000,0,tt1488589,555604,Animation,2022,No,1.07,37450000.0,0.0
Guillermo del Toro's Pinocchio,8.042,3174,35000000,0,tt1488589,555604,Fantasy,2022,No,1.07,37450000.0,0.0
Guillermo del Toro's Pinocchio,8.042,3174,35000000,0,tt1488589,555604,Adventure,2022,No,1.07,37450000.0,0.0
Guillermo del Toro's Pinocchio,8.042,3174,35000000,0,tt1488589,555604,Drama,2022,No,1.07,37450000.0,0.0
Guns Akimbo,6.432,2453,15000000,835102,tt6902676,457335,Action,2020,No,1.21,18150000.0,1010473.4199999999
Guns Akimbo,6.432,2453,15000000,835102,tt6902676,457335,Comedy,2020,No,1.21,18150000.0,1010473.4199999999
Guns Akimbo,6.432,2453,15000000,835102,tt6902676,457335,Crime,2020,No,1.21,18150000.0,1010473.4199999999
Guns Akimbo,6.432,2453,15000000,835102,tt6902676,457335,Thriller,2020,No,1.21,18150000.0,1010473.4199999999
Guy Ritchie's The Covenant,7.73,2938,55000000,21948551,tt4873118,882569,War,2023,No,1.03,56650000.0,22607007.53
Guy Ritchie's The Covenant,7.73,2938,55000000,21948551,tt4873118,882569,Action,2023,No,1.03,56650000.0,22607007.53
Guy Ritchie's The Covenant,7.73,2938,55000000,21948551,tt4873118,882569,Thriller,2023,No,1.03,56650000.0,22607007.53
Hacksaw Ridge,8.191,14416,40000000,175302354,tt2119532,324786,Drama,2016,No,1.31,52400000.0,229646083.74
Hacksaw Ridge,8.191,14416,40000000,175302354,tt2119532,324786,History,2016,No,1.31,52400000.0,229646083.74
Hacksaw Ridge,8.191,14416,40000000,175302354,tt2119532,324786,War,2016,No,1.31,52400000.0,229646083.74
"Hail, Caesar!",5.931,3905,22000000,63647656,tt0475290,270487,Comedy,2016,No,1.31,28820000.0,83378429.36
"Hail, Caesar!",5.931,3905,22000000,63647656,tt0475290,270487,Crime,2016,No,1.31,28820000.0,83378429.36
"Hail, Caesar!",5.931,3905,22000000,63647656,tt0475290,270487,Drama,2016,No,1.31,28820000.0,83378429.36
"Hail, Caesar!",5.931,3905,22000000,63647656,tt0475290,270487,Mystery,2016,No,1.31,28820000.0,83378429.36
Halloween,6.566,4932,10000000,259939869,tt1502407,424139,Horror,2018,No,1.25,12500000.0,324924836.25
Halloween,6.566,4932,10000000,259939869,tt1502407,424139,Thriller,2018,No,1.25,12500000.0,324924836.25
Halloween Ends,6.066,1920,33000000,104374176,tt10665342,616820,Horror,2022,No,1.07,35310000.0,111680368.32000001
Halloween Ends,6.066,1920,33000000,104374176,tt10665342,616820,Thriller,2022,No,1.07,35310000.0,111680368.32000001
Halloween Kills,6.432,2815,20000000,133423964,tt10665338,610253,Horror,2021,No,1.16,23200000.0,154771798.23999998
Halloween Kills,6.432,2815,20000000,133423964,tt10665338,610253,Thriller,2021,No,1.16,23200000.0,154771798.23999998
Happiest Season,7.127,1271,0,1401954,tt8522006,520172,Romance,2020,No,1.21,0.0,1696364.3399999999
Happiest Season,7.127,1271,0,1401954,tt8522006,520172,Comedy,2020,No,1.21,0.0,1696364.3399999999
Happy Death Day,6.662,6408,4800000,125479266,tt5308322,440021,Comedy,2017,No,1.28,6144000.0,160613460.48
Happy Death Day,6.662,6408,4800000,125479266,tt5308322,440021,Horror,2017,No,1.28,6144000.0,160613460.48
Happy Death Day,6.662,6408,4800000,125479266,tt5308322,440021,Mystery,2017,No,1.28,6144000.0,160613460.48
Happy Death Day 2U,6.326,3548,9000000,64600152,tt8155288,512196,Comedy,2019,No,1.23,11070000.0,79458186.96
Happy Death Day 2U,6.326,3548,9000000,64600152,tt8155288,512196,Horror,2019,No,1.23,11070000.0,79458186.96
Happy Death Day 2U,6.326,3548,9000000,64600152,tt8155288,512196,Science Fiction,2019,No,1.23,11070000.0,79458186.96
Hardcore Henry,6.393,2549,2000000,16810562,tt3072482,325348,Action,2015,No,1.32,2640000.0,22189941.84
Hardcore Henry,6.393,2549,2000000,16810562,tt3072482,325348,Adventure,2015,No,1.32,2640000.0,22189941.84
Hardcore Henry,6.393,2549,2000000,16810562,tt3072482,325348,Science Fiction,2015,No,1.32,2640000.0,22189941.84
Harry Potter 20th Anniversary: Return to Hogwarts,7.306,3452,0,0,tt16116174,899082,Documentary,2022,No,1.07,0.0,0.0
Haunted Mansion,6.439,1169,157800000,117449790,tt1695843,616747,Comedy,2023,No,1.03,162534000.0,120973283.7
Haunted Mansion,6.439,1169,157800000,117449790,tt1695843,616747,Drama,2023,No,1.03,162534000.0,120973283.7
Haunted Mansion,6.439,1169,157800000,117449790,tt1695843,616747,Fantasy,2023,No,1.03,162534000.0,120973283.7
He's All That,6.493,1444,0,0,tt4590256,347626,Comedy,2021,No,1.16,0.0,0.0
He's All That,6.493,1444,0,0,tt4590256,347626,Romance,2021,No,1.16,0.0,0.0
Heart of Stone,6.758,1820,0,0,tt13603966,724209,Thriller,2023,No,1.03,0.0,0.0
Heart of Stone,6.758,1820,0,0,tt13603966,724209,Action,2023,No,1.03,0.0,0.0
Hell or High Water,7.302,4685,12000000,37600000,tt2582782,338766,Western,2016,No,1.31,15720000.0,49256000.0
Hell or High Water,7.302,4685,12000000,37600000,tt2582782,338766,Crime,2016,No,1.31,15720000.0,49256000.0
Hell or High Water,7.302,4685,12000000,37600000,tt2582782,338766,Drama,2016,No,1.31,15720000.0,49256000.0
Hellboy,5.578,3595,50000000,55065289,tt2274648,456740,Fantasy,2019,No,1.23,61500000.0,67730305.47
Hellboy,5.578,3595,50000000,55065289,tt2274648,456740,Horror,2019,No,1.23,61500000.0,67730305.47
Hellboy,5.578,3595,50000000,55065289,tt2274648,456740,Action,2019,No,1.23,61500000.0,67730305.47
Hellboy,5.578,3595,50000000,55065289,tt2274648,456740,Adventure,2019,No,1.23,61500000.0,67730305.47
Hereditary,7.3,8224,10000000,87796204,tt7784604,493922,Horror,2018,No,1.25,12500000.0,109745255.0
Hereditary,7.3,8224,10000000,87796204,tt7784604,493922,Mystery,2018,No,1.25,12500000.0,109745255.0
Hereditary,7.3,8224,10000000,87796204,tt7784604,493922,Thriller,2018,No,1.25,12500000.0,109745255.0
Heretic,6.974,2281,10000000,51913394,tt28015403,1138194,Horror,2024,No,1.0,10000000.0,51913394.0
Heretic,6.974,2281,10000000,51913394,tt28015403,1138194,Thriller,2024,No,1.0,10000000.0,51913394.0
Hidden Figures,8.05,10162,25000000,235957472,tt4846340,381284,Drama,2016,No,1.31,32750000.0,309104288.32
Hidden Figures,8.05,10162,25000000,235957472,tt4846340,381284,History,2016,No,1.31,32750000.0,309104288.32
His House,6.415,1177,0,0,tt8508734,575774,Drama,2020,No,1.21,0.0,0.0
His House,6.415,1177,0,0,tt8508734,575774,Horror,2020,No,1.21,0.0,0.0
Hit Man,6.794,1434,8800000,5101673,tt20215968,974635,Comedy,2024,No,1.0,8800000.0,5101673.0
Hit Man,6.794,1434,8800000,5101673,tt20215968,974635,Romance,2024,No,1.0,8800000.0,5101673.0
Hit Man,6.794,1434,8800000,5101673,tt20215968,974635,Crime,2024,No,1.0,8800000.0,5101673.0
Hitman's Wife's Bodyguard,6.663,2455,70000000,70060492,tt8385148,522931,Action,2021,No,1.16,81200000.0,81270170.72
Hitman's Wife's Bodyguard,6.663,2455,70000000,70060492,tt8385148,522931,Comedy,2021,No,1.16,81200000.0,81270170.72
Hitman's Wife's Bodyguard,6.663,2455,70000000,70060492,tt8385148,522931,Crime,2021,No,1.16,81200000.0,81270170.72
Hitman's Wife's Bodyguard,6.663,2455,70000000,70060492,tt8385148,522931,Thriller,2021,No,1.16,81200000.0,81270170.72
Hitman: Agent 47,5.886,3176,35000000,81967450,tt2679042,249070,Action,2015,No,1.32,46200000.0,108197034.0
Hitman: Agent 47,5.886,3176,35000000,81967450,tt2679042,249070,Crime,2015,No,1.32,46200000.0,108197034.0
Hitman: Agent 47,5.886,3176,35000000,81967450,tt2679042,249070,Thriller,2015,No,1.32,46200000.0,108197034.0
Hocus Pocus 2,7.2,1773,30000000,0,tt11909878,642885,Fantasy,2022,No,1.07,32100000.000000004,0.0
Hocus Pocus 2,7.2,1773,30000000,0,tt11909878,642885,Comedy,2022,No,1.07,32100000.000000004,0.0
Hocus Pocus 2,7.2,1773,30000000,0,tt11909878,642885,Family,2022,No,1.07,32100000.000000004,0.0
Holidate,6.985,2280,0,0,tt9866072,615665,Comedy,2020,No,1.21,0.0,0.0
Holidate,6.985,2280,0,0,tt9866072,615665,Romance,2020,No,1.21,0.0,0.0
Home,6.789,4125,135000000,368871007,tt2224026,228161,Fantasy,2015,No,1.32,178200000.0,486909729.24
Home,6.789,4125,135000000,368871007,tt2224026,228161,Comedy,2015,No,1.32,178200000.0,486909729.24
Home,6.789,4125,135000000,368871007,tt2224026,228161,Animation,2015,No,1.32,178200000.0,486909729.24
Home,6.789,4125,135000000,368871007,tt2224026,228161,Science Fiction,2015,No,1.32,178200000.0,486909729.24
Home,6.789,4125,135000000,368871007,tt2224026,228161,Family,2015,No,1.32,178200000.0,486909729.24
Honest Thief,6.484,1821,0,31220247,tt1838556,553604,Thriller,2020,No,1.21,0.0,37776498.87
Honest Thief,6.484,1821,0,31220247,tt1838556,553604,Action,2020,No,1.21,0.0,37776498.87
Honest Thief,6.484,1821,0,31220247,tt1838556,553604,Crime,2020,No,1.21,0.0,37776498.87
Hostiles,6.941,2425,55000000,36976336,tt5478478,384680,Drama,2017,No,1.28,70400000.0,47329710.08
Hostiles,6.941,2425,55000000,36976336,tt5478478,384680,Western,2017,No,1.28,70400000.0,47329710.08
Hostiles,6.941,2425,55000000,36976336,tt5478478,384680,History,2017,No,1.28,70400000.0,47329710.08
Hostiles,6.941,2425,55000000,36976336,tt5478478,384680,Adventure,2017,No,1.28,70400000.0,47329710.08
Hotel Transylvania 2,6.8,5969,80000000,473200000,tt2510894,159824,Animation,2015,No,1.32,105600000.0,624624000.0
Hotel Transylvania 2,6.8,5969,80000000,473200000,tt2510894,159824,Comedy,2015,No,1.32,105600000.0,624624000.0
Hotel Transylvania 2,6.8,5969,80000000,473200000,tt2510894,159824,Family,2015,No,1.32,105600000.0,624624000.0
Hotel Transylvania 2,6.8,5969,80000000,473200000,tt2510894,159824,Fantasy,2015,No,1.32,105600000.0,624624000.0
Hotel Transylvania 3: Summer Vacation,6.853,4605,80000000,528600000,tt5220122,400155,Animation,2018,No,1.25,100000000.0,660750000.0
Hotel Transylvania 3: Summer Vacation,6.853,4605,80000000,528600000,tt5220122,400155,Comedy,2018,No,1.25,100000000.0,660750000.0
Hotel Transylvania 3: Summer Vacation,6.853,4605,80000000,528600000,tt5220122,400155,Family,2018,No,1.25,100000000.0,660750000.0
Hotel Transylvania 3: Summer Vacation,6.853,4605,80000000,528600000,tt5220122,400155,Fantasy,2018,No,1.25,100000000.0,660750000.0
Hotel Transylvania: Transformania,7.051,2937,75000000,18500000,tt9848626,585083,Animation,2022,No,1.07,80250000.0,19795000.0
Hotel Transylvania: Transformania,7.051,2937,75000000,18500000,tt9848626,585083,Comedy,2022,No,1.07,80250000.0,19795000.0
Hotel Transylvania: Transformania,7.051,2937,75000000,18500000,tt9848626,585083,Family,2022,No,1.07,80250000.0,19795000.0
Hotel Transylvania: Transformania,7.051,2937,75000000,18500000,tt9848626,585083,Adventure,2022,No,1.07,80250000.0,19795000.0
Hotel Transylvania: Transformania,7.051,2937,75000000,18500000,tt9848626,585083,Fantasy,2022,No,1.07,80250000.0,19795000.0
House of Gucci,6.575,3307,75000000,153235995,tt11214590,644495,Drama,2021,No,1.16,87000000.0,177753754.2
House of Gucci,6.575,3307,75000000,153235995,tt11214590,644495,Crime,2021,No,1.16,87000000.0,177753754.2
House of Gucci,6.575,3307,75000000,153235995,tt11214590,644495,History,2021,No,1.16,87000000.0,177753754.2
How to Be Single,6.255,3281,38000000,112343513,tt1292566,259694,Comedy,2016,No,1.31,49780000.0,147170002.03
How to Be Single,6.255,3281,38000000,112343513,tt1292566,259694,Romance,2016,No,1.31,49780000.0,147170002.03
How to Train Your Dragon: The Hidden World,7.748,6857,129000000,539987993,tt2386490,166428,Animation,2019,No,1.23,158670000.0,664185231.39
How to Train Your Dragon: The Hidden World,7.748,6857,129000000,539987993,tt2386490,166428,Family,2019,No,1.23,158670000.0,664185231.39
How to Train Your Dragon: The Hidden World,7.748,6857,129000000,539987993,tt2386490,166428,Adventure,2019,No,1.23,158670000.0,664185231.39
Hubie Halloween,5.913,1721,14000000,0,tt10682266,617505,Comedy,2020,No,1.21,16940000.0,0.0
Hubie Halloween,5.913,1721,14000000,0,tt10682266,617505,Mystery,2020,No,1.21,16940000.0,0.0
Hubie Halloween,5.913,1721,14000000,0,tt10682266,617505,Horror,2020,No,1.21,16940000.0,0.0
